word,category,meanHappiness,meanAnger,meanSadness,meanFear,meanDisgust
zakładać,U,2.9615386,1.6538461,1.3846154,1.9230769,1.3461539
przyzwalać,U,3.1923077,2.1153846,1.7692307,2.4230769,1.7692307
pasterz,U,3.3076923,1.1538461,1.5384616,1.3846154,1.1153846
ksiądz,U,2.1153846,2.8846154,2.6153846,2.6923077,2.1153846
podawać,U,2.8846154,1.6538461,1.5384616,1.6153846,1.3076923
wizerunek,U,3.8076923,1.6923077,1.5769231,2.1538463,1.6153846
ważyć,U,1.8846154,2.5384614,2.1923077,2.6153846,2.1153846
sława,U,4.576923,1.6153846,1.5,2.6153846,1.5384616
grób,U,1.2307693,3.1153846,5.6153846,4.6538463,2.8076923
żytni,U,2.8461537,1.6153846,1.3461539,1.2692307,1.5769231
nieżyciowy,U,1.4615384,3.7692308,3.3461537,2.5384614,2.6538463
kościół,U,2.8461537,2.9230769,2.5384614,2.6538463,2.3076923
polecać,U,4.076923,1.6153846,1.5769231,1.6538461,1.4615384
kontrolować,U,2.5384614,3.5769231,3,2.9230769,2.4615386
notariusz,U,1.5769231,2.5769231,2.5769231,3.0769231,2.1153846
męczarnia,U,1,4.230769,4.769231,4.6538463,3.5384614
wyznawać,U,3.3846154,1.5769231,1.6923077,2.5,1.4230769
łazienka,U,3.3076923,1.1538461,1.1538461,1.4230769,1.3846154
triumfalny,U,5.076923,1.7692307,1.3076923,1.6153846,1.3846154
okulary,U,2.3846154,2.0384614,1.8461539,1.8846154,1.3076923
łagodny,U,4.423077,1.3846154,1.6538461,1.0769231,1.3461539
chleb,U,5.076923,1.3846154,1.6923077,1.5,1.4230769
nobilitować,U,3.3076923,1.5769231,1.3846154,1.4230769,1.3846154
ptak,U,4.9615383,1.6153846,1.5,1.2307693,1.4615384
piosenka,U,5.5,1.5384616,2.3846154,1.1923077,1.1923077
samobójstwo,U,1.4230769,3.6538463,6,4.8076925,3.8846154
konkurencyjny,U,2.2307692,3.5,2.1923077,3.1923077,2.3461537
wojowniczy,U,3.1153846,3.3461537,1.8846154,3.2307692,1.4615384
ruszać,U,3.0769231,1.7692307,1.6153846,1.8076923,1.5384616
bagno,U,1.7692307,2.5384614,2.5384614,3.5769231,4.1538463
przygotowywać,U,3.9615386,2.1153846,1.5769231,2.0384614,1.3846154
tradycyjny,U,3.3076923,2.3846154,1.9230769,1.8846154,1.8846154
dbać,U,5.076923,1.3076923,1.5769231,1.5,1.2307693
dodatek,U,4.3461537,1.3461539,1.3846154,1.4230769,1.3846154
dokładność,U,5.076923,1.3076923,1.3461539,1.6538461,1.1923077
latorośl,U,4.1538463,1.5,1.4230769,1.6923077,1.5
znać,U,4.5384617,1.2692307,1.3461539,1.2692307,1.3076923
zakłamany,U,1.2307693,4.730769,3.6923077,3.0769231,4.4615383
szkielet,U,1.7692307,2.1153846,3.4230769,3.6923077,3.1923077
zdjęcie,U,4.423077,1.6538461,2.4615386,1.6538461,1.4615384
odczuwać,U,4.076923,1.6153846,2.2307692,2.3846154,1.5769231
cios,U,1.5384616,3.8461537,3.9230769,4.576923,2.3846154
magazynować,U,2.2692308,2.0384614,1.9615384,1.9230769,1.7692307
huragan,U,1.1153846,3.2692308,3.8461537,4.6538463,2.5769231
złość,U,1.1538461,4.8461537,3.8846154,3.3846154,2.6153846
palec,U,2.8461537,1.3461539,1.5,1.4615384,1.3846154
łuk,U,2.6538463,1.5769231,1.3461539,2.3076923,1.3076923
turban,U,2.4230769,2.1538463,1.9230769,2.0769231,1.9615384
zajazd,U,3.0769231,1.1923077,1.2692307,1.7307693,1.2307693
wyzwoliciel,U,4.076923,1.6538461,1.6538461,1.8461539,1.4230769
jama,U,1.9615384,1.7307693,1.8076923,2.8846154,2.1538463
zamieszanie,U,2.1153846,3.5,2.2307692,3.0769231,2.3461537
opady,U,1.9230769,2.8461537,3,2.1153846,2.5
zarabiać,U,5.3076925,1.7307693,1.3846154,2.5,1.1923077
złowrogi,U,1.0769231,3.8076923,3.0769231,4.5384617,2.8461537
pijany,U,1.6153846,3.2307692,3.7692308,3.2307692,4.3076925
nosze,U,1.3461539,2.6153846,3.7307692,3.7307692,2.1153846
schorowany,U,1.1538461,3.3461537,5,4.3846154,2.7692308
móc,U,4.923077,1.4615384,1.4615384,2,1.1153846
mięsień,U,3.0769231,1.4615384,1.3076923,1.5384616,1.7307693
samowystarczalny,U,4.576923,1.1153846,1.7692307,1.4615384,1.1153846
kruk,U,2,1.7307693,2.1538463,2.5384614,1.9230769
mafia,U,1.2307693,3.5769231,3.0769231,4.8461537,3.1153846
żebrać,U,1.0769231,3.4615386,4.3846154,2.9230769,3.3846154
sens,U,4.923077,1.8846154,2.3846154,2.5769231,1.4230769
jaszczurka,U,2.5769231,1.3076923,1.2692307,2.1923077,2.3076923
spódnica,U,3.6923077,1.2307693,1.2692307,1.3461539,1
malować,U,4.6538463,1.5,1.7307693,1.3076923,1.2692307
bombowiec,U,1.6923077,3.3846154,3.2692308,4.3846154,2.9615386
zdolność,U,4.5384617,1.2692307,1.3461539,1.3461539,1.1153846
zarząd,U,2.0769231,2.6923077,1.8846154,2.2692308,2.3076923
proroczy,U,2.7692308,1.8846154,1.8076923,3.1538463,1.8846154
masakra,U,1.1923077,4.230769,4.3076925,4.8076925,3.4615386
pizzeria,U,4.5,1.5,1.4615384,1.4615384,1.3461539
diamentowy,U,4.8076925,1.1538461,1.2692307,1.3461539,1
uchodźca,U,1.7692307,2.4230769,3.5,3.6538463,1.8461539
podziękowanie,U,4.730769,1.1923077,1.2692307,1.3461539,1.1153846
butelka,U,2.7307692,1.7692307,1.6923077,1.8461539,1.6538461
porządek,U,4.3461537,1.6923077,1.1923077,1.5769231,1.5384616
negować,U,1.6153846,2.8076923,2.2307692,2.2307692,1.8076923
organ,U,2.3461537,1.6153846,2.1538463,2.5769231,2.7307692
igloo,U,4,1,1.3461539,1.9615384,1.0769231
węgorz,U,2.8076923,1.4230769,1.3846154,1.9615384,2.5769231
nielegalny,U,1.5769231,3.5769231,2.6538463,4.3076925,2.5384614
paw,U,4.1153846,1.2692307,1.6538461,1.5,1.4230769
zasłużony,U,4.8076925,1.0769231,1.5,1.1538461,1.1923077
kryzys,U,1.2692307,4.269231,4,4.730769,3.0769231
parlament,U,1.7692307,4.076923,2.7692308,2.1923077,3
znalazca,U,4.4615383,1.5769231,1.5769231,2,1.1153846
nienaganny,U,3.7307692,1.7307693,1.5,1.4615384,1.3846154
aprobujący,U,3.8846154,1.3846154,1.2307693,1.4615384,1.3076923
praktyka,U,3.1923077,1.6923077,1.6923077,2.3846154,1.5
hormonalny,U,2.0769231,2.0769231,2.1923077,2.9615386,2.3461537
tratwa,U,3.6153846,1.3846154,1.5384616,2.9615386,1.0769231
towarzyszyć,U,5.230769,1.3461539,1.3846154,1.7692307,1.0769231
wschodni,U,2.6153846,1.7307693,1.7307693,2,1.7307693
kontynuować,U,3.3461537,1.7307693,1.6923077,2.0769231,1.3076923
zadłużony,U,1.1923077,4.4615383,4.423077,5,3.3076923
przypadek,U,3.2692308,2.3846154,2.0384614,2.7692308,1.6923077
heretyk,U,1.8076923,2.8461537,2.3846154,2.6923077,2.4230769
zawdzięczać,U,3.9230769,1.8846154,2,1.8076923,1.3846154
trup,U,1.2307693,2.8846154,3.8846154,4.4615383,3.9230769
wywoływać,U,2.3076923,2.0769231,2.3461537,3,2
rozszczepiać,U,1.8461539,2.0384614,2.1923077,3.2692308,2.8076923
słoń,U,4.6153846,1.2307693,1.4615384,2.1538463,1.1538461
imię,U,3.1538463,1.6538461,1.5769231,1.5384616,1.4230769
zarażać,U,1.2307693,4.1153846,3.7307692,5.076923,4.6923075
przedstawiać,U,3.2307692,1.6153846,1.5384616,2.7307692,1.4615384
telefonować,U,2.8076923,2.1153846,1.8076923,2.5769231,1.6153846
sterowny,U,2.8846154,1.9230769,1.6538461,2.1153846,1.8461539
intryga,U,1.7692307,4,3.0384614,3.9615386,3.1538463
wiedzieć,U,5.0384617,1.5769231,1.6153846,2.0384614,1.1923077
wykładowca,U,3.0769231,2.4615386,1.8461539,2.8846154,1.6153846
liryka,U,4.076923,1.4230769,2.8076923,1.5384616,1.2692307
wszechświat,U,4.3076925,1.2692307,1.7307693,3.0384614,1.1923077
ponadczasowy,U,4.6923075,1.3076923,1.5384616,1.3076923,1.1538461
pomnik,U,3.0384614,1.6153846,2.3076923,1.6538461,1.3846154
otaczać,U,3.6923077,1.6153846,1.6153846,2.4615386,1.5384616
tabu,U,1.7692307,2.4230769,2.7307692,2.9230769,2.3846154
referat,U,2.9230769,2.5,2.2692308,3.6923077,2.3076923
miłość,U,6.1923075,2.0769231,2.5,2.8076923,1.2692307
uzyskać,U,4.730769,1.5,1.1923077,1.9615384,1.2307693
plagiat,U,1.0384616,4.8846154,3.4230769,3.4230769,3.9615386
spotykać,U,4.1153846,1.3461539,1.3461539,2,1.1538461
zniesławiony,U,1.1923077,4.1538463,3.5384614,3.5384614,3.0769231
pisklę,U,3.6538463,1.2692307,1.5,1.6538461,1.9615384
tydzień,U,3.1538463,2.0769231,1.9230769,2.3076923,1.4230769
kładka,U,3.0769231,1.3846154,1.1923077,2.3846154,1.3846154
wydźwięk,U,2.6153846,1.8076923,1.6538461,1.8846154,1.3846154
szczenię,U,4.576923,1.4230769,1.5384616,1.6538461,1.4615384
taktowny,U,4.230769,1.5,1.3461539,1.5384616,1.5
snob,U,1.2692307,3.9615386,3.0769231,2.5384614,3.5384614
pojmować,U,3.9615386,1.5384616,1.6538461,1.8076923,1.4615384
zadośćuczynić,U,3.5,1.6153846,2.3076923,2.1153846,1.5384616
zakup,U,4.3846154,1.8461539,1.5769231,2.0384614,1.3846154
studiować,U,4.423077,2.1538463,1.8846154,2.6538463,1.4615384
pilnik,U,1.7307693,1.7692307,1.4615384,2.4615386,2.3846154
kara,U,1.2692307,4.3846154,4.4615383,4.923077,3.4230769
formować,U,2.2307692,1.8846154,1.6923077,2.1538463,1.6538461
męka,U,1.0769231,3.5384614,4.6153846,4.3076925,3.4615386
kamienica,U,2.6153846,1.4615384,2,1.9230769,1.6923077
paznokieć,U,2.0769231,1.7307693,1.6923077,2,2.3076923
kaloryczny,U,2.9615386,2.5769231,2.4230769,2.6538463,2.0384614
mapa,U,3.8461537,1.5,1.4615384,1.6923077,1.2307693
pech,U,1.2692307,4.5,4.3461537,3.5769231,2.5769231
awans,U,5.5,1.3846154,1.1538461,2.2307692,1.1923077
profesor,U,3.5,1.9230769,1.8846154,2.3076923,1.5
wydawać,U,3.0769231,2.6923077,2.8461537,2.8846154,2
kompan,U,4.769231,1.4615384,1.5,1.5,1.1153846
foka,U,3.7692308,1.2307693,1.5,1.3846154,1.5
podstawa,U,2.6923077,1.8461539,1.7307693,2.0384614,1.7307693
kartoteka,U,1.4615384,2.4615386,2.2307692,3.5,2.6538463
niezmordowany,U,3.8846154,1.3846154,1.6923077,1.5769231,1.2692307
zwierzę,U,3.8076923,1.4230769,1.5384616,2.3846154,1.4615384
orzeczenie,U,2.1538463,2.6538463,2.7692308,3.4615386,2.3461537
wzmacniać,U,3.9615386,1.8461539,1.7692307,1.8846154,1.3846154
łoś,U,4.076923,1.4615384,1.5384616,2,1.3076923
lew,U,3.3461537,1.5769231,1.5769231,3.1923077,1.4230769
powitalny,U,4.6538463,1.5,1.3846154,1.6923077,1.1923077
harować,U,1.8846154,4.269231,3.3076923,3.4615386,3.1153846
czytanka,U,3.4230769,1.5769231,1.5384616,1.3461539,1.3461539
poligamiczny,U,2.1538463,2.3076923,1.9615384,2.4230769,2.9615386
gra,U,4.576923,2.2307692,1.4230769,2.2692308,1.3461539
chaotyczny,U,1.9230769,3.8461537,2.3461537,3.1153846,2.6538463
bomba,U,1.6923077,3.9615386,3.9230769,5.3846154,3.6153846
ruch,U,4.0384617,2,1.8846154,2,1.4615384
uroczystość,U,4.6923075,1.6923077,1.5,2.2692308,1.5769231
ampułka,U,2.3461537,1.8846154,2.1923077,3.2307692,2.3846154
maksymalny,U,4.230769,1.8846154,1.5384616,2,1.5769231
dzwonek,U,3.3076923,2.3076923,1.7692307,2.2692308,1.7307693
geniusz,U,5.1538463,1.9230769,1.9230769,2,1.4230769
kolejka,U,2,3.7307692,2.7692308,2.1153846,2.3076923
dręczyciel,U,1.1538461,5.230769,4.3846154,5.1153846,4.5
wytrwały,U,5.1538463,1.7692307,1.6153846,1.8461539,1.3076923
teczka,U,2.1153846,2.1538463,1.6538461,2.3461537,1.9615384
własność,U,4.3846154,1.5769231,1.4230769,2.2307692,1.3461539
interesant,U,1.8846154,2.8076923,2,2.5769231,2.7307692
błąd,U,1.2692307,4.6923075,4.269231,4.1153846,2.2692308
ochraniać,U,4.5384617,2,1.9615384,3.0384614,1.6923077
giełda,U,3.1538463,2.6153846,1.8461539,3,1.8846154
mistyka,U,3.2307692,1.9230769,2.2307692,2.5,2.1153846
ostrożność,U,2.8846154,2.0769231,1.9230769,3.3076923,1.7692307
karalny,U,1.2307693,3.5769231,3.4230769,4.5,2.5769231
procent,U,2.8846154,2.4615386,2.0384614,2.1538463,2.1923077
szaleństwo,U,3.7307692,2.4615386,2.3076923,3.5384614,2.2692308
komunistyczny,U,1.5,4.3846154,3.7307692,3.7692308,4.230769
muzyk,U,4.769231,1.6923077,2.0769231,1.1153846,1.3461539
dzień,U,4.1153846,1.6923077,1.6923077,2,1.3846154
kończyna,U,2.9615386,1.4615384,1.5769231,1.9230769,1.8846154
wykształcenie,U,4.8846154,2.0769231,2.0384614,2.6153846,1.7307693
specjalny,U,4.3846154,1.9615384,1.6153846,1.6923077,1.3461539
nauczka,U,1.7307693,3.9615386,3.2307692,3.1923077,2.5
powodować,U,2.6538463,2.9615386,2.6153846,2.9615386,2.0769231
naiwność,U,1.5,4,3.8461537,2.8076923,2.6538463
uczucie,U,5.076923,2.5,2.9230769,2.9230769,2.1538463
przypadkowy,U,2.8461537,2.1153846,1.9230769,2.8846154,1.8461539
tost,U,4.1153846,1.3846154,1.4230769,1.3461539,1.4230769
minuta,U,2.6538463,2.2307692,2.0384614,2.3076923,1.5
komitet,U,1.9615384,2.3461537,1.8076923,2.1923077,2.3076923
więzy,U,3.3076923,2.3846154,2.5,2.9615386,1.8076923
naciskać,U,1.5,3.8461537,2.6923077,3.2692308,2.7307692
dominacja,U,2.2692308,3.1153846,2.4230769,3.1153846,2.3076923
czyścić,U,2.9615386,2.4615386,1.6153846,1.5,2.5384614
niedziela,U,4.3846154,1.9230769,1.8461539,1.5384616,1.3846154
leżeć,U,4.5384617,1.6538461,1.7307693,1.6538461,1.3076923
opuszczać,U,1.6153846,3.1923077,4.6923075,3.9615386,1.9230769
płakać,U,1.6923077,3.3846154,5.1538463,3.4615386,2.0384614
znajdować,U,4.5,1.2692307,1.3846154,1.7692307,1.2307693
trunek,U,3.3846154,1.9230769,1.8076923,2.0384614,1.8461539
projektować,U,3.8076923,1.3076923,1.3846154,1.8076923,1.1538461
znajomy,U,4.8846154,1.5384616,1.5,1.3846154,1.0769231
mól,U,1.1538461,3.5769231,2.3846154,2.4615386,3.7692308
wiosło,U,3.1923077,1.3846154,1.3076923,1.5769231,1.1538461
doceniać,U,4.923077,1.3461539,1.4230769,1.3846154,1.4230769
bank,U,2.3461537,2.7307692,2.0384614,2.6538463,1.9615384
film,U,4.8461537,1.5,1.8076923,1.6538461,1.1923077
boleć,U,1.1153846,4.076923,4.769231,4.6923075,2.5384614
oferować,U,3.2307692,2.1538463,1.4615384,2.0384614,1.9615384
koło,U,2.8076923,1.6538461,1.5769231,1.8076923,1.3461539
schronienie,U,4.8846154,1.2307693,1.5384616,2.1538463,1.0384616
błyskotliwy,U,4.769231,1.3461539,1.3846154,1.4615384,1.1923077
słaby,U,1.3461539,3.0769231,3.7692308,3.6923077,2
wiwat,U,4.6923075,1.4615384,1.3461539,1.5384616,1.2692307
płyta,U,3.6538463,1.2307693,1.3846154,1.2307693,1.1153846
ojciec,U,4.6153846,2.1923077,2.1538463,2.0384614,1.2692307
śmiały,U,4,1.8846154,1.3461539,1.8846154,1.1923077
łapa,U,3.3076923,1.5769231,1.4230769,1.6538461,1.5
szlachecki,U,3.8461537,1.7307693,1.2692307,1.5769231,1.5384616
impet,U,2.4230769,2.6153846,1.5769231,2.5,1.3461539
łotr,U,1.3846154,3.5769231,3.1153846,3.7307692,3.2692308
bęben,U,3.2307692,1.6923077,1.1153846,1.4230769,1.1153846
zastępować,U,2.3461537,1.9230769,2.3461537,2.6923077,1.4230769
bunt,U,1.8076923,4.423077,3.0384614,3.3076923,2.4615386
impuls,U,3.1153846,1.8846154,1.5384616,2.2307692,1.4230769
kropla,U,3.2692308,1.3846154,1.7692307,1.2692307,1.1538461
badać,U,3.1923077,1.4230769,1.8461539,2.9230769,1.8846154
skaza,U,1.5,3.5,3.5769231,3.1153846,3.0769231
fortuna,U,5,1.6538461,1.5384616,2.1153846,1.2692307
klatka,U,1.3076923,3.2692308,3.5,4,3.0384614
obóz,U,2.3076923,2.6538463,3.2307692,3.1538463,2.5
milczeć,U,2.5384614,2.3846154,3.1153846,2.6923077,1.7307693
zapał,U,4.1153846,1.6538461,1.2692307,1.6538461,1
życzyć,U,4.6153846,1.5384616,1.5,1.5,1.3461539
kozica,U,3.7692308,1.1153846,1.1923077,1.5,1.2692307
pisanka,U,4.1153846,1.1153846,1.1538461,1.0769231,1.3846154
ołtarz,U,2.7692308,1.6538461,2,1.9230769,1.6538461
ciężarówka,U,2.0384614,2,1.6538461,2.4615386,1.6153846
traumatyczny,U,1.1153846,3.5384614,4.6923075,5.269231,3.0769231
kaźń,U,1.0769231,3.3076923,3.6538463,4.1538463,3.8076923
wynikać,U,3.2692308,1.4230769,1.4230769,1.4615384,1.3076923
krokus,U,4.269231,1.0769231,1.1538461,1.1538461,1.0769231
rozkazywać,U,1.3076923,4.1923075,2.7307692,3.4615386,2.8461537
znany,U,4.269231,1.3846154,1.1153846,1.3461539,1.0384616
piracki,U,2.6538463,2.7307692,2.2692308,3.3461537,2.2307692
kasztan,U,4.076923,1.2692307,1.5769231,1.2692307,1.2692307
groźba,U,1.1538461,4.3076925,3.6538463,5.230769,3.2692308
Chrystus,U,3.6923077,1.3461539,1.9615384,1.7307693,1.3461539
reumatyzm,U,1.1923077,3.1153846,3.8076923,3.6923077,2.6153846
specjalistyczny,U,3.5384614,1.3846154,1.6923077,2.2692308,1.4615384
krytykować,U,1.4230769,4.1538463,3.6153846,3.5,2.6923077
lina,U,2.4615386,1.5769231,1.7307693,2.3846154,1.3846154
sierp,U,2,2.7692308,2.4230769,2.8846154,2.5384614
chrzcić,U,3.5384614,1.7307693,1.5384616,1.7307693,2.0384614
awantura,U,1.3846154,5.230769,4.423077,4.576923,2.9615386
panieński,U,3.5,1.4230769,1.5,1.4230769,1.2307693
bunkier,U,2.3461537,2.4230769,2.9230769,3.7307692,2.8076923
akwarium,U,3.7692308,1.1538461,1.3846154,1.2692307,1.7692307
przypuszczać,U,2.4615386,1.9230769,1.8846154,2.4615386,1.8846154
zakręt,U,2.3461537,2.3461537,2.0769231,2.8461537,1.4615384
przeżywać,U,3.4615386,2.5769231,2.7307692,3.0384614,2
embargo,U,1.4615384,2.8461537,2.4615386,2.9230769,2
widok,U,4.923077,1.5,1.9230769,1.7692307,1.4615384
najemca,U,1.9615384,2.3461537,2.1923077,2.3846154,2.0769231
perłowy,U,3.8461537,1.2307693,1.2307693,1.1923077,1.1923077
minimum,U,2.6538463,2.3076923,2.1923077,2.1538463,1.3461539
wielbłąd,U,3.5769231,1.1153846,1.3076923,1.5769231,1.5384616
celnik,U,1.4230769,2.7692308,2.1923077,3.3461537,2.2692308
loch,U,1.3846154,3.0769231,3.9615386,4.923077,4.0384617
ascetyczny,U,2.5,1.8846154,2.5769231,2.3461537,2.0769231
chudy,U,3.1538463,1.9230769,2.2692308,2,1.7692307
srebrny,U,3.8846154,1.4230769,1.6923077,1.5384616,1.3846154
etyczny,U,4.5,1.5,1.4615384,1.6923077,1.1538461
wonny,U,3.9615386,1.2692307,1.3846154,1.2307693,1.6153846
zszarzały,U,1.3846154,2.6153846,3.3846154,2.3461537,2.5
odpowiedź,U,3.4230769,1.6538461,1.6153846,2.4615386,1.4615384
papież,U,3.6538463,1.5769231,1.5384616,1.2307693,1.5384616
trwały,U,4.730769,1.2692307,1.5,1.6538461,1.1153846
wiatr,U,3.1153846,2.6538463,2.4230769,2.3076923,1.6153846
kult,U,3,2.3461537,2,3.1153846,2.6153846
opadać,U,1.5384616,2.4230769,3.3076923,3.1153846,1.8461539
drzewo,U,4.8076925,1.1153846,2.2307692,1.5769231,1.1153846
brać,U,3.1538463,2.3076923,2.1153846,2,2.1538463
nieuczciwy,U,1.3076923,5,3.9230769,3.6538463,4.230769
termy,U,3.9230769,1.2692307,1.3076923,1.3846154,1.7307693
dziwkarz,U,1.1153846,4.6538463,3.8076923,2.6153846,4.6923075
pionek,U,2.0769231,2.8846154,2.8076923,2.5,1.9615384
pszczelarski,U,3.1538463,1.6538461,1.5,2.7692308,2.0769231
nóż,U,1.7307693,3.5384614,2.5384614,4.5,2.7307692
tytuł,U,3.3076923,1.5,1.5769231,1.4230769,1.3076923
większość,U,2.7692308,2.5,2.1153846,2.2692308,2
okrutny,U,1.1153846,5.3461537,4.576923,5.0384617,4.269231
siła,U,4.8461537,2.2307692,1.5769231,3.1153846,1.3076923
krwawy,U,1.4230769,3.6153846,3.8846154,5,3.6923077
dzwon,U,2.9615386,1.4230769,1.6153846,1.8846154,1.3076923
wzdychać,U,2.8076923,2.2692308,3.3846154,2.2692308,1.5769231
ofiara,U,1.4230769,3.9615386,5,4.730769,3.1538463
podarować,U,5.1923075,1.1153846,1.6923077,1.7692307,1.0769231
reformować,U,3.4230769,2.3076923,1.9230769,3.1538463,1.8076923
nowoczesny,U,4,2.1538463,1.6538461,2.6538463,2
wierzyć,U,5.0384617,1.6153846,2.1153846,2.3461537,1.2307693
slogan,U,2.1538463,2.3076923,1.5769231,1.5769231,2.1153846
narodziny,U,5.6923075,1.1923077,1.5384616,3.0384614,1.6923077
skorumpowany,U,1.1538461,4.923077,3.2307692,3.2692308,4.730769
odraczać,U,1.7307693,3.1153846,2.8461537,3.4615386,1.9615384
gitara,U,5.1923075,1.7692307,2.0384614,1.7307693,1.3076923
bliski,U,5.730769,1.1923077,2.0769231,2.5769231,1.1923077
obcas,U,3.0769231,2,1.9615384,1.5384616,1.5384616
łamać,U,2.0384614,3.0769231,2.9230769,4.1538463,2.6923077
regulować,U,2.3846154,1.7307693,1.6153846,2.3846154,1.6153846
spoliczkować,U,1.4230769,4.6153846,3.6923077,3.6923077,3.3076923
klacz,U,3.3846154,1.1153846,1.1923077,1.6153846,1.1923077
kamera,U,3.3846154,1.8461539,1.7307693,2.6538463,1.7692307
urząd,U,1.2692307,4.076923,2.4615386,3,3.2692308
pieczętować,U,2.8461537,1.4615384,1.2692307,2,1.5384616
bękart,U,1.1153846,3.6538463,3.5384614,2.8846154,2.8076923
dopłata,U,2.4615386,3.8846154,3.1538463,3.2307692,2.5
ślub,U,4.923077,1.5384616,1.9230769,4.076923,1.8076923
pielęgnacja,U,4.423077,1.5769231,1.8846154,1.9230769,1.6923077
niewierny,U,1.3076923,4.923077,5.1153846,4.5384617,4.769231
księżyc,U,5,1.3076923,2.7307692,1.6538461,1.1153846
koalicyjny,U,2.5,2.1538463,1.2692307,2.1538463,1.6923077
skromność,U,3.6538463,1.9615384,2.3076923,2,1.3846154
wiersz,U,3.5384614,1.8846154,3.0769231,1.5769231,1.8461539
przełom,U,4.6923075,1.5384616,1.4615384,2.8846154,1.1538461
zamek,U,3.7692308,1.2307693,1.3076923,1.8076923,1.4230769
radykał,U,1.5384616,2.6538463,2,3,2.5384614
kupować,U,4.423077,2.6923077,2.1153846,2.1153846,1.8461539
cukierek,U,4.9615383,1.2307693,1.3076923,1.9230769,1.2307693
pretekst,U,2.0769231,2.6538463,2.1538463,2.2692308,2.1153846
związek,U,5.4615383,2.5384614,3.1538463,3.6538463,1.9230769
kora,U,3.1923077,1.3076923,1.3846154,1.1923077,1.1923077
śmieć,U,1.3076923,4.076923,3.3076923,2.4615386,3.6538463
twórczy,U,5.3076925,1.5769231,1.9615384,1.6153846,1.3846154
stłuczenie,U,1.2692307,3.4615386,3.3461537,2.9615386,2.2307692
jeż,U,4.076923,1.4230769,1.6153846,1.3846154,1.3846154
opowiadać,U,4.1923075,1.5769231,1.9230769,1.7692307,1.5769231
nić,U,2.6923077,1.5,1.7692307,1.5384616,1.6538461
prezydent,U,2.6538463,2.5384614,2.0769231,1.9230769,2.1153846
korona,U,3.8461537,1.5384616,1.5,1.8461539,1.2307693
panorama,U,4.1153846,1.1923077,1.6538461,1.3846154,1.0769231
rozmowny,U,4.923077,1.6153846,1.3461539,1.6923077,1.3846154
obumierać,U,1.3076923,2.9230769,4.923077,4.6538463,2.8846154
oswoić,U,4.6153846,1.3461539,1.2307693,1.8461539,1.1538461
sznur,U,1.5384616,2.3846154,3.7307692,3.6153846,2.6538463
polędwica,U,3.9615386,1.3076923,1.3076923,1.3076923,1.7307693
okrutnik,U,1.1153846,3.8846154,3.4230769,4.4615383,3.7307692
plaster,U,2.3461537,1.8076923,1.8846154,1.8846154,1.7307693
obraz,U,3.3846154,1.6153846,2.1923077,1.8461539,1.5769231
rewolucyjny,U,3.6923077,2,2.0769231,3.5384614,2.0769231
zawodowy,U,3.9230769,1.6538461,1.6153846,1.9615384,1.5384616
wędka,U,3.3461537,1.2307693,1.3461539,1.4230769,1.3846154
staranny,U,4.3846154,1.8846154,1.6153846,1.6538461,1.2307693
kłamać,U,1.6538461,4.6153846,3.8846154,3.8461537,4.3076925
kochać,U,6.5961537,1.9230769,2.7307692,3.1538463,1.3076923
służąca,U,2.1153846,2.8461537,3.0384614,2.0384614,2.4230769
wieczny,U,4.6538463,1.8076923,2.5384614,3.4230769,1.3076923
chłopiec,U,3.6923077,1.6153846,1.9230769,1.5,1.3846154
upadłość,U,1.2307693,3.1538463,4.4615383,4.3846154,2.8846154
odważny,U,5,1.6153846,2,3,1.1923077
wędkarz,U,3.4230769,1.1538461,1.4230769,1.3076923,1.3461539
konsekwentny,U,4.3461537,1.5769231,1.6153846,2.2307692,1.4230769
silny,U,4.8461537,1.9615384,1.4230769,2.5769231,1.3846154
nastrój,U,4.3076925,2.5769231,3.2692308,2.4615386,1.9230769
zemsta,U,2.3461537,4.576923,3.4230769,3.9615386,4.0384617
prosić,U,2,3.1153846,3.4615386,3.3461537,2.8076923
unicestwić,U,1.6923077,4.076923,4.1923075,4.8846154,3.5
krzyż,U,2.1538463,2.5769231,4.0384617,3.4615386,2.1923077
kominek,U,4.923077,1.2692307,2.0769231,1.7692307,1.1923077
przebiegać,U,2.9615386,2.1153846,1.7692307,2.7307692,1.8076923
siostrzeniec,U,4.1153846,1.6538461,1.5384616,1.6153846,1.2692307
whisky,U,3.6923077,1.6153846,2.5769231,1.9615384,2.3461537
tyć,U,1.5,4,3.9615386,3.9615386,4.269231
napierać,U,1.7692307,3.1923077,2.5,3.4615386,2.4615386
grzybowy,U,3.7307692,1.5,1.1923077,1.5384616,1.7692307
plaża,U,5.576923,1.6153846,1.8846154,1.5384616,1.7307693
wachlować,U,3.6153846,1.5384616,1.1923077,1.2692307,1.4615384
wyć,U,1.5,4,5.076923,4.269231,2.6923077
miękki,U,3.4615386,1.9230769,1.6923077,1.6923077,2.2307692
limit,U,1.5384616,3.5,3.1923077,3.1923077,1.9615384
wróżka,U,2.7692308,2.2307692,1.6923077,1.7692307,2.3461537
zima,U,3.3461537,3.2307692,3.3076923,2.2692308,2.4230769
idiota,U,1.3076923,4.269231,3.0769231,2.9230769,3.4230769
wynajmować,U,2.2692308,2.6538463,2.5384614,3.1923077,1.8461539
